"GEO_ID","NAME","B19083_001E","B19083_001M"
"id","Geographic Area Name","Estimate!!Gini Index","Margin of Error!!Gini Index"
"0500000US42045","Delaware County, Pennsylvania","0.4820","0.0050"
"0500000US42119","Union County, Pennsylvania","0.4501","0.0204"
"0500000US42127","Wayne County, Pennsylvania","0.4187","0.0152"
"0500000US42043","Dauphin County, Pennsylvania","0.4489","0.0078"
"0500000US42129","Westmoreland County, Pennsylvania","0.4415","0.0052"
"0500000US42053","Forest County, Pennsylvania","0.3799","0.0255"
"0500000US42089","Monroe County, Pennsylvania","0.4147","0.0095"
"0500000US42101","Philadelphia County, Pennsylvania","0.5155","0.0036"
"0500000US42013","Blair County, Pennsylvania","0.4448","0.0117"
"0500000US42021","Cambria County, Pennsylvania","0.4412","0.0106"
"0500000US42011","Berks County, Pennsylvania","0.4393","0.0065"
"0500000US42061","Huntingdon County, Pennsylvania","0.4098","0.0098"
"0500000US42073","Lawrence County, Pennsylvania","0.4624","0.0125"
"0500000US42087","Mifflin County, Pennsylvania","0.4144","0.0200"
"0500000US42041","Cumberland County, Pennsylvania","0.4227","0.0079"
"0500000US42003","Allegheny County, Pennsylvania","0.4869","0.0029"
"0500000US42109","Snyder County, Pennsylvania","0.4040","0.0137"
"0500000US42115","Susquehanna County, Pennsylvania","0.4444","0.0121"
"0500000US42039","Crawford County, Pennsylvania","0.4328","0.0113"
"0500000US42049","Erie County, Pennsylvania","0.4578","0.0074"
"0500000US42057","Fulton County, Pennsylvania","0.4075","0.0134"
"0500000US42067","Juniata County, Pennsylvania","0.4004","0.0166"
"0500000US42107","Schuylkill County, Pennsylvania","0.4280","0.0079"
"0500000US42131","Wyoming County, Pennsylvania","0.4061","0.0125"
"0500000US42001","Adams County, Pennsylvania","0.3982","0.0081"
"0500000US42005","Armstrong County, Pennsylvania","0.4155","0.0084"
"0500000US42035","Clinton County, Pennsylvania","0.4125","0.0111"
"0500000US42025","Carbon County, Pennsylvania","0.4019","0.0126"
"0500000US42027","Centre County, Pennsylvania","0.4696","0.0101"
"0500000US42097","Northumberland County, Pennsylvania","0.4366","0.0116"
"0500000US42095","Northampton County, Pennsylvania","0.4392","0.0084"
"0500000US42023","Cameron County, Pennsylvania","0.4243","0.0276"
"0500000US42121","Venango County, Pennsylvania","0.4245","0.0122"
"0500000US42007","Beaver County, Pennsylvania","0.4248","0.0084"
"0500000US42017","Bucks County, Pennsylvania","0.4480","0.0043"
"0500000US42069","Lackawanna County, Pennsylvania","0.4611","0.0083"
"0500000US42083","McKean County, Pennsylvania","0.4475","0.0187"
"0500000US42051","Fayette County, Pennsylvania","0.4653","0.0138"
"0500000US42091","Montgomery County, Pennsylvania","0.4667","0.0038"
"0500000US42059","Greene County, Pennsylvania","0.4402","0.0190"
"0500000US42075","Lebanon County, Pennsylvania","0.4034","0.0095"
"0500000US42079","Luzerne County, Pennsylvania","0.4478","0.0060"
"0500000US42093","Montour County, Pennsylvania","0.4823","0.0216"
"0500000US42037","Columbia County, Pennsylvania","0.4498","0.0134"
"0500000US42019","Butler County, Pennsylvania","0.4388","0.0066"
"0500000US42065","Jefferson County, Pennsylvania","0.4206","0.0107"
"0500000US42071","Lancaster County, Pennsylvania","0.4274","0.0060"
"0500000US42099","Perry County, Pennsylvania","0.3919","0.0119"
"0500000US42105","Potter County, Pennsylvania","0.4306","0.0184"
"0500000US42117","Tioga County, Pennsylvania","0.4290","0.0144"
"0500000US44007","Providence County, Rhode Island","0.4818","0.0060"
"0500000US44001","Bristol County, Rhode Island","0.4881","0.0151"
"0500000US44005","Newport County, Rhode Island","0.4700","0.0134"
"0500000US45003","Aiken County, South Carolina","0.4545","0.0090"
"0500000US45071","Newberry County, South Carolina","0.4518","0.0150"
"0500000US45037","Edgefield County, South Carolina","0.4785","0.0265"
"0500000US45027","Clarendon County, South Carolina","0.4848","0.0217"
"0500000US45029","Colleton County, South Carolina","0.4535","0.0200"
"0500000US45085","Sumter County, South Carolina","0.4447","0.0145"
"0500000US45063","Lexington County, South Carolina","0.4332","0.0071"
"0500000US45011","Barnwell County, South Carolina","0.4685","0.0194"
"0500000US45091","York County, South Carolina","0.4504","0.0083"
"0500000US45015","Berkeley County, South Carolina","0.4203","0.0101"
"0500000US45031","Darlington County, South Carolina","0.4789","0.0140"
"0500000US45043","Georgetown County, South Carolina","0.4948","0.0210"
"0500000US45007","Anderson County, South Carolina","0.4518","0.0107"
"0500000US45025","Chesterfield County, South Carolina","0.4481","0.0228"
"0500000US45047","Greenwood County, South Carolina","0.4835","0.0240"
"0500000US45051","Horry County, South Carolina","0.4462","0.0087"
"0500000US45055","Kershaw County, South Carolina","0.4384","0.0185"
"0500000US45075","Orangeburg County, South Carolina","0.4882","0.0178"
"0500000US45001","Abbeville County, South Carolina","0.4769","0.0302"
"0500000US45009","Bamberg County, South Carolina","0.4598","0.0225"
"0500000US45017","Calhoun County, South Carolina","0.4871","0.0434"
"0500000US45033","Dillon County, South Carolina","0.5054","0.0387"
"0500000US45079","Richland County, South Carolina","0.4736","0.0082"
"0500000US45039","Fairfield County, South Carolina","0.5119","0.0388"
"0500000US45049","Hampton County, South Carolina","0.3977","0.0148"
"0500000US45045","Greenville County, South Carolina","0.4684","0.0063"
"0500000US45057","Lancaster County, South Carolina","0.4747","0.0178"
"0500000US45035","Dorchester County, South Carolina","0.4268","0.0118"
"0500000US45041","Florence County, South Carolina","0.4834","0.0152"
"0500000US45059","Laurens County, South Carolina","0.4540","0.0275"
"0500000US45065","McCormick County, South Carolina","0.4771","0.0493"
"0500000US45077","Pickens County, South Carolina","0.4569","0.0112"
"0500000US45087","Union County, South Carolina","0.4742","0.0437"
"0500000US45089","Williamsburg County, South Carolina","0.4869","0.0283"
"0500000US46003","Aurora County, South Dakota","0.4083","0.0427"
"0500000US46051","Grant County, South Dakota","0.4176","0.0295"
"0500000US46123","Tripp County, South Dakota","0.4299","0.0367"
"0500000US46071","Jackson County, South Dakota","0.4782","0.0455"
"0500000US46099","Minnehaha County, South Dakota","0.4199","0.0086"
"0500000US46033","Custer County, South Dakota","0.4084","0.0350"
"0500000US46069","Hyde County, South Dakota","0.4274","0.0543"
"0500000US46025","Clark County, South Dakota","0.5018","0.0769"
"0500000US46049","Faulk County, South Dakota","0.4372","0.0487"
"0500000US46077","Kingsbury County, South Dakota","0.4085","0.0250"
"0500000US46129","Walworth County, South Dakota","0.4506","0.0607"
"0500000US46027","Clay County, South Dakota","0.5167","0.0405"
"0500000US46037","Day County, South Dakota","0.4953","0.0432"
"0500000US46043","Douglas County, South Dakota","0.4337","0.0427"
"0500000US46063","Harding County, South Dakota","0.3861","0.0678"
"0500000US46089","McPherson County, South Dakota","0.4741","0.0436"
"0500000US46109","Roberts County, South Dakota","0.4686","0.0289"
"0500000US46119","Sully County, South Dakota","0.5082","0.0732"
"0500000US46083","Lincoln County, South Dakota","0.4441","0.0205"
"0500000US46079","Lake County, South Dakota","0.4696","0.0421"
"0500000US46081","Lawrence County, South Dakota","0.4549","0.0349"
"0500000US46029","Codington County, South Dakota","0.4374","0.0259"
"0500000US46019","Butte County, South Dakota","0.4740","0.0485"
"0500000US46031","Corson County, South Dakota","0.5425","0.0425"
"0500000US46045","Edmunds County, South Dakota","0.4169","0.0395"
"0500000US46021","Campbell County, South Dakota","0.5444","0.1142"
"0500000US46007","Bennett County, South Dakota","0.3962","0.0275"
"0500000US46055","Haakon County, South Dakota","0.4615","0.0371"
"0500000US46075","Jones County, South Dakota","0.4053","0.0495"
"0500000US46093","Meade County, South Dakota","0.4036","0.0225"
"0500000US46087","McCook County, South Dakota","0.3696","0.0287"
"0500000US46125","Turner County, South Dakota","0.4270","0.0332"
"0500000US46013","Brown County, South Dakota","0.4556","0.0352"
"0500000US46061","Hanson County, South Dakota","0.3702","0.0269"
"0500000US46095","Mellette County, South Dakota","0.4925","0.0387"
"0500000US46105","Perkins County, South Dakota","0.4745","0.0479"
"0500000US46103","Pennington County, South Dakota","0.4497","0.0145"
"0500000US46127","Union County, South Dakota","0.4502","0.0355"
"0500000US46097","Miner County, South Dakota","0.4105","0.0288"
"0500000US46137","Ziebach County, South Dakota","0.4554","0.0260"
"0500000US46039","Deuel County, South Dakota","0.3862","0.0306"
"0500000US46009","Bon Homme County, South Dakota","0.4040","0.0222"
"0500000US46015","Brule County, South Dakota","0.5013","0.0468"
"0500000US46047","Fall River County, South Dakota","0.3861","0.0289"
"0500000US46053","Gregory County, South Dakota","0.4683","0.0291"
"0500000US46102","Oglala Lakota County, South Dakota","0.5119","0.0303"
"0500000US47119","Maury County, Tennessee","0.4373","0.0226"
"0500000US47173","Union County, Tennessee","0.4628","0.0354"
"0500000US47125","Montgomery County, Tennessee","0.4204","0.0109"
"0500000US47043","Dickson County, Tennessee","0.4571","0.0290"
"0500000US47129","Morgan County, Tennessee","0.4569","0.0266"
"0500000US47061","Grundy County, Tennessee","0.4792","0.0262"
"0500000US47123","Monroe County, Tennessee","0.4462","0.0256"
"0500000US47079","Henry County, Tennessee","0.4462","0.0235"
"0500000US47029","Cocke County, Tennessee","0.4847","0.0266"
"0500000US47033","Crockett County, Tennessee","0.4391","0.0289"
"0500000US47041","DeKalb County, Tennessee","0.5013","0.0454"
"0500000US47095","Lake County, Tennessee","0.5398","0.0559"
"0500000US47093","Knox County, Tennessee","0.4836","0.0065"
"0500000US47101","Lewis County, Tennessee","0.4234","0.0284"
"0500000US47107","McMinn County, Tennessee","0.4920","0.0387"
"0500000US47117","Marshall County, Tennessee","0.4216","0.0259"
"0500000US47131","Obion County, Tennessee","0.4669","0.0213"
"0500000US47143","Rhea County, Tennessee","0.4685","0.0207"
"0500000US47151","Scott County, Tennessee","0.4477","0.0271"
"0500000US47167","Tipton County, Tennessee","0.4439","0.0210"
"0500000US47001","Anderson County, Tennessee","0.4655","0.0198"
"0500000US47045","Dyer County, Tennessee","0.4912","0.0351"
"0500000US47049","Fentress County, Tennessee","0.4451","0.0247"
"0500000US47053","Gibson County, Tennessee","0.4528","0.0201"
"0500000US47065","Hamilton County, Tennessee","0.4826","0.0085"
"0500000US47105","Loudon County, Tennessee","0.4496","0.0254"
"0500000US47149","Rutherford County, Tennessee","0.4084","0.0084"
"0500000US47159","Smith County, Tennessee","0.4966","0.0771"
"0500000US47189","Wilson County, Tennessee","0.4083","0.0109"
"0500000US47163","Sullivan County, Tennessee","0.4770","0.0121"
"0500000US47177","Warren County, Tennessee","0.4840","0.0300"
"0500000US47179","Washington County, Tennessee","0.4842","0.0143"
"0500000US47005","Benton County, Tennessee","0.4704","0.0239"
"0500000US47013","Campbell County, Tennessee","0.4893","0.0357"
"0500000US47015","Cannon County, Tennessee","0.4332","0.0353"
"0500000US47047","Fayette County, Tennessee","0.4769","0.0178"
"0500000US47067","Hancock County, Tennessee","0.4887","0.0545"
"0500000US47091","Johnson County, Tennessee","0.4811","0.0315"
"0500000US47103","Lincoln County, Tennessee","0.4314","0.0193"
"0500000US47127","Moore County, Tennessee","0.4608","0.0561"
"0500000US47051","Franklin County, Tennessee","0.4761","0.0279"
"0500000US47009","Blount County, Tennessee","0.4611","0.0150"
"0500000US47099","Lawrence County, Tennessee","0.4450","0.0212"
"0500000US47019","Carter County, Tennessee","0.4700","0.0232"
"0500000US47057","Grainger County, Tennessee","0.4268","0.0357"
"0500000US47097","Lauderdale County, Tennessee","0.4361","0.0193"
"0500000US47115","Marion County, Tennessee","0.4482","0.0241"
"0500000US47133","Overton County, Tennessee","0.4489","0.0251"
"0500000US47165","Sumner County, Tennessee","0.4427","0.0135"
"0500000US47169","Trousdale County, Tennessee","0.4022","0.0422"
"0500000US47187","Williamson County, Tennessee","0.4447","0.0077"
"0500000US47027","Clay County, Tennessee","0.4801","0.0531"
"0500000US47059","Greene County, Tennessee","0.4730","0.0206"
"0500000US47157","Shelby County, Tennessee","0.5106","0.0052"
"0500000US47175","Van Buren County, Tennessee","0.4102","0.0313"
"0500000US47077","Henderson County, Tennessee","0.4365","0.0260"
"0500000US47081","Hickman County, Tennessee","0.4816","0.0750"
"0500000US47089","Jefferson County, Tennessee","0.4559","0.0277"
"0500000US47153","Sequatchie County, Tennessee","0.3972","0.0245"
"0500000US47155","Sevier County, Tennessee","0.4285","0.0162"
"0500000US47017","Carroll County, Tennessee","0.4667","0.0277"
"0500000US47023","Chester County, Tennessee","0.4295","0.0287"
"0500000US47037","Davidson County, Tennessee","0.4844","0.0052"
"0500000US47087","Jackson County, Tennessee","0.4442","0.0289"
"0500000US47135","Perry County, Tennessee","0.6254","0.0874"
"0500000US47145","Roane County, Tennessee","0.4755","0.0189"
"0500000US47121","Meigs County, Tennessee","0.4384","0.0224"
"0500000US47063","Hamblen County, Tennessee","0.4486","0.0260"
"0500000US47075","Haywood County, Tennessee","0.4846","0.0362"
"0500000US48143","Erath County, Texas","0.4984","0.0309"
"0500000US48039","Brazoria County, Texas","0.4266","0.0098"
"0500000US48345","Motley County, Texas","0.4731","0.0596"
"0500000US48129","Donley County, Texas","0.4279","0.0298"
"0500000US48013","Atascosa County, Texas","0.4510","0.0258"
"0500000US48083","Coleman County, Texas","0.5029","0.0479"
"0500000US48353","Nolan County, Texas","0.4998","0.0412"
"0500000US48229","Hudspeth County, Texas","0.5103","0.0640"
"0500000US48325","Medina County, Texas","0.4399","0.0195"
"0500000US48475","Ward County, Texas","0.4366","0.0299"
"0500000US48213","Henderson County, Texas","0.4678","0.0150"
"0500000US48203","Harrison County, Texas","0.4571","0.0268"
"0500000US48327","Menard County, Texas","0.4367","0.0357"
"0500000US48277","Lamar County, Texas","0.4648","0.0201"
"0500000US48149","Fayette County, Texas","0.4795","0.0224"
"0500000US48491","Williamson County, Texas","0.3963","0.0064"
"0500000US48373","Polk County, Texas","0.4612","0.0165"
"0500000US48391","Refugio County, Texas","0.4370","0.0329"
"0500000US48055","Caldwell County, Texas","0.4494","0.0257"
"0500000US48487","Wilbarger County, Texas","0.4222","0.0300"
"0500000US48383","Reagan County, Texas","0.3684","0.0371"
"0500000US48189","Hale County, Texas","0.4172","0.0193"
"0500000US48419","Shelby County, Texas","0.4620","0.0229"
"0500000US48399","Runnels County, Texas","0.4469","0.0244"
"0500000US48407","San Jacinto County, Texas","0.4310","0.0179"
"0500000US48451","Tom Green County, Texas","0.4705","0.0161"
"0500000US48469","Victoria County, Texas","0.4619","0.0164"
"0500000US48473","Waller County, Texas","0.4555","0.0189"
"0500000US48485","Wichita County, Texas","0.4629","0.0123"
"0500000US48493","Wilson County, Texas","0.4263","0.0184"
"0500000US48219","Hockley County, Texas","0.4407","0.0167"
"0500000US48323","Maverick County, Texas","0.4754","0.0291"
"0500000US48147","Fannin County, Texas","0.4382","0.0157"
"0500000US48329","Midland County, Texas","0.4711","0.0134"
"0500000US48297","Live Oak County, Texas","0.4291","0.0277"
"0500000US48299","Llano County, Texas","0.5174","0.0370"
"0500000US48255","Karnes County, Texas","0.5403","0.0407"
"0500000US48041","Brazos County, Texas","0.5144","0.0111"
"0500000US48067","Cass County, Texas","0.4330","0.0180"
"0500000US48165","Gaines County, Texas","0.4525","0.0553"
"0500000US48179","Gray County, Texas","0.4674","0.0310"
"0500000US48313","Madison County, Texas","0.4523","0.0232"
"0500000US48237","Jack County, Texas","0.4601","0.0281"
"0500000US48259","Kendall County, Texas","0.4825","0.0284"
"0500000US48035","Bosque County, Texas","0.4223","0.0199"
"0500000US48029","Bexar County, Texas","0.4694","0.0036"
"0500000US48017","Bailey County, Texas","0.4342","0.0671"
"0500000US48023","Baylor County, Texas","0.4555","0.0461"
"0500000US48061","Cameron County, Texas","0.4863","0.0078"
"0500000US48121","Denton County, Texas","0.4346","0.0040"
"0500000US48477","Washington County, Texas","0.4837","0.0372"
"0500000US48343","Morris County, Texas","0.4406","0.0368"
"0500000US48429","Stephens County, Texas","0.4770","0.0510"
"0500000US48201","Harris County, Texas","0.4978","0.0023"
"0500000US48003","Andrews County, Texas","0.4506","0.0540"
"0500000US48171","Gillespie County, Texas","0.4733","0.0273"
"0500000US48177","Gonzales County, Texas","0.4764","0.0276"
"0500000US48305","Lynn County, Texas","0.4977","0.0237"
"0500000US48503","Young County, Texas","0.4334","0.0432"
"0500000US48505","Zapata County, Texas","0.5389","0.0789"
"0500000US48221","Hood County, Texas","0.4573","0.0220"
"0500000US48223","Hopkins County, Texas","0.4583","0.0218"
"0500000US48357","Ochiltree County, Texas","0.4560","0.0404"
"0500000US48269","King County, Texas","0.3535","0.0703"
"0500000US48275","Knox County, Texas","0.4163","0.0320"
"0500000US48309","McLennan County, Texas","0.4738","0.0101"
"0500000US48073","Cherokee County, Texas","0.4390","0.0167"
"0500000US48095","Concho County, Texas","0.4888","0.0669"
"0500000US48119","Delta County, Texas","0.4332","0.0329"
"0500000US48137","Edwards County, Texas","0.4919","0.0693"
"0500000US48133","Eastland County, Texas","0.5607","0.0536"
"0500000US48253","Jones County, Texas","0.4561","0.0314"
"0500000US48389","Reeves County, Texas","0.4325","0.0360"
